Date,Open,High,Low,Close,Currency
2015-04-08,3.1288,3.13,3.0462,3.0487,BRL
2015-04-09,3.0496,3.0749,3.0227,3.0585,BRL
2015-04-10,3.0591,3.0946,3.0582,3.0745,BRL
2015-04-13,3.0755,3.1289,3.0747,3.1205,BRL
2015-04-14,3.1229,3.1264,3.0556,3.0623,BRL
2015-04-15,3.0641,3.0949,3.0248,3.0283,BRL
2015-04-16,3.0297,3.0418,2.9986,3.0217,BRL
2015-04-17,3.0224,3.071,3.0044,3.0404,BRL
2015-04-20,3.0536,3.0586,3.0214,3.032,BRL
2015-04-21,3.033,3.0348,3.0294,3.0335,BRL
2015-04-22,3.034,3.0381,2.9965,3.0098,BRL
2015-04-23,3.0113,3.0324,2.969,2.9697,BRL
2015-04-24,2.9707,2.9916,2.9504,2.9511,BRL
2015-04-27,2.9515,2.9606,2.8983,2.916,BRL
2015-04-28,2.9174,2.9447,2.8816,2.936,BRL
2015-04-29,2.9366,2.965,2.9137,2.9597,BRL
2015-04-30,2.962,3.0207,2.9488,3.014,BRL
2015-05-01,3.0152,3.0175,3.0111,3.0131,BRL
2015-05-04,3.0165,3.0961,3.0121,3.0855,BRL
2015-05-05,3.0864,3.0912,3.0419,3.0525,BRL
2015-05-06,3.0566,3.076,3.0216,3.0321,BRL
2015-05-07,3.0331,3.0635,3.0148,3.0245,BRL
2015-05-08,3.0252,3.0435,2.973,2.972,BRL
2015-05-11,2.9757,3.0628,2.9751,3.06,BRL
2015-05-12,3.0597,3.0781,3.0121,3.0193,BRL
2015-05-13,3.0198,3.0442,2.982,3.0389,BRL
2015-05-14,3.0397,3.0423,2.989,2.993,BRL
2015-05-15,2.9936,3.015,2.9702,2.9957,BRL
2015-05-18,2.9966,3.031,2.9936,3.0062,BRL
2015-05-19,3.0078,3.0449,3.0027,3.0391,BRL
2015-05-20,3.0393,3.0457,2.9977,3.0017,BRL
2015-05-21,3.0028,3.0466,2.9972,3.0376,BRL
2015-05-22,3.0393,3.1006,3.0325,3.0934,BRL
2015-05-25,3.0962,3.1338,3.0896,3.0957,BRL
2015-05-26,3.0974,3.1558,3.0918,3.153,BRL
2015-05-27,3.1537,3.1859,3.1384,3.1394,BRL
2015-05-28,3.141,3.1895,3.1406,3.1621,BRL
2015-05-29,3.1629,3.1966,3.1403,3.1788,BRL
2015-06-01,3.1795,3.2143,3.1582,3.1703,BRL
2015-06-02,3.1715,3.1769,3.1251,3.1296,BRL
2015-06-03,3.1304,3.1468,3.1023,3.1336,BRL
2015-06-04,3.1341,3.1477,3.133,3.1403,BRL
2015-06-05,3.1417,3.1895,3.1073,3.1433,BRL
2015-06-08,3.1433,3.1497,3.1056,3.1124,BRL
2015-06-09,3.1133,3.1203,3.0889,3.096,BRL
2015-06-10,3.0969,3.119,3.0613,3.1172,BRL
2015-06-11,3.1179,3.1716,3.0887,3.0893,BRL
2015-06-12,3.0902,3.1292,3.0894,3.117,BRL
2015-06-15,3.1192,3.1394,3.092,3.1296,BRL
2015-06-16,3.1269,3.141,3.0833,3.0874,BRL
2015-06-17,3.0883,3.1058,3.0504,3.0564,BRL
2015-06-18,3.0558,3.0643,3.0296,3.0593,BRL
2015-06-19,3.059,3.1035,3.0538,3.0963,BRL
2015-06-22,3.0967,3.1031,3.0663,3.0799,BRL
2015-06-23,3.0812,3.1163,3.0746,3.0748,BRL
2015-06-24,3.0759,3.1032,3.0627,3.0968,BRL
2015-06-25,3.0979,3.1332,3.0806,3.1269,BRL
2015-06-26,3.128,3.1435,3.1177,3.1289,BRL
2015-06-29,3.1307,3.1524,3.1052,3.1175,BRL
2015-06-30,3.1185,3.1279,3.0857,3.102,BRL
2015-07-01,3.1031,3.1502,3.0966,3.1485,BRL
2015-07-02,3.1498,3.1593,3.0929,3.0952,BRL
2015-07-03,3.0979,3.1423,3.0968,3.134,BRL
2015-07-06,3.1346,3.1548,3.1299,3.1387,BRL
2015-07-07,3.1378,3.2019,3.1357,3.1863,BRL
2015-07-08,3.1872,3.2434,3.1797,3.2335,BRL
2015-07-09,3.2367,3.2402,3.213,3.2188,BRL
2015-07-10,3.22,3.2274,3.1573,3.1583,BRL
2015-07-13,3.16,3.1794,3.1285,3.1335,BRL
2015-07-14,3.1347,3.1443,3.1128,3.1389,BRL
2015-07-15,3.1403,3.1665,3.1286,3.1385,BRL
2015-07-16,3.1387,3.162,3.1275,3.158,BRL
2015-07-17,3.1588,3.2036,3.1518,3.1873,BRL
2015-07-20,3.1889,3.2252,3.1874,3.1977,BRL
2015-07-21,3.1986,3.2014,3.1632,3.171,BRL
2015-07-22,3.172,3.235,3.171,3.2228,BRL
2015-07-23,3.2233,3.299,3.2193,3.2849,BRL
2015-07-24,3.2862,3.3576,3.285,3.3544,BRL
2015-07-27,3.3548,3.382,3.3453,3.3635,BRL
2015-07-28,3.3647,3.435,3.3424,3.3573,BRL
2015-07-29,3.3562,3.3717,3.3126,3.3298,BRL
2015-07-30,3.3279,3.3851,3.3237,3.3705,BRL
2015-07-31,3.3735,3.4319,3.3359,3.4204,BRL
2015-08-03,3.4227,3.4616,3.4206,3.4511,BRL
2015-08-04,3.4505,3.4889,3.4294,3.4702,BRL
2015-08-05,3.4701,3.5002,3.4523,3.4855,BRL
2015-08-06,3.4863,3.5703,3.4845,3.5347,BRL
2015-08-07,3.5399,3.5686,3.491,3.5057,BRL
2015-08-10,3.5077,3.5268,3.4343,3.4341,BRL
2015-08-11,3.435,3.517,3.4345,3.4744,BRL
2015-08-12,3.4746,3.5049,3.4456,3.4804,BRL
2015-08-13,3.481,3.5289,3.4737,3.5181,BRL
2015-08-14,3.5196,3.5254,3.4595,3.4834,BRL
2015-08-17,3.4879,3.5059,3.4606,3.4797,BRL
2015-08-18,3.4803,3.5043,3.4548,3.4678,BRL
2015-08-19,3.4669,3.5154,3.4592,3.4924,BRL
2015-08-20,3.4933,3.5226,3.4481,3.4559,BRL
2015-08-21,3.4565,3.5083,3.4518,3.4993,BRL
2015-08-24,3.4998,3.5801,3.4992,3.5531,BRL
2015-08-25,3.5515,3.6177,3.5156,3.6172,BRL
2015-08-26,3.6176,3.656,3.5876,3.5952,BRL
2015-08-27,3.5962,3.5992,3.5389,3.5506,BRL
2015-08-28,3.5544,3.6018,3.5438,3.5808,BRL
2015-08-31,3.582,3.6838,3.5818,3.6187,BRL
2015-09-01,3.6189,3.7045,3.6187,3.7016,BRL
2015-09-02,3.7032,3.773,3.6913,3.7588,BRL
2015-09-03,3.7603,3.817,3.7334,3.7377,BRL
2015-09-04,3.7406,3.8621,3.7375,3.8439,BRL
2015-09-07,3.8434,3.8449,3.8376,3.8372,BRL
2015-09-08,3.8389,3.8415,3.7787,3.8185,BRL
2015-09-09,3.8191,3.8228,3.7641,3.7778,BRL
2015-09-10,3.7788,3.9167,3.7753,3.8491,BRL
2015-09-11,3.8456,3.894,3.8199,3.87,BRL
2015-09-14,3.8735,3.8935,3.8051,3.8139,BRL
2015-09-15,3.8151,3.884,3.8065,3.863,BRL
2015-09-16,3.8634,3.8684,3.8182,3.8277,BRL
2015-09-17,3.8299,3.9089,3.8278,3.8976,BRL
2015-09-18,3.899,3.9631,3.8617,3.9445,BRL
2015-09-21,3.9439,3.999,3.9311,3.9854,BRL
2015-09-22,3.985,4.0676,3.9822,4.0487,BRL
2015-09-23,4.0501,4.1797,4.014,4.1775,BRL
2015-09-24,4.1788,4.2486,3.9364,3.9363,BRL
2015-09-25,3.9368,4.0084,3.8818,3.9768,BRL
2015-09-28,3.9761,4.114,3.974,4.1068,BRL
2015-09-29,4.1074,4.1542,4.0113,4.0619,BRL
2015-09-30,4.0632,4.0647,3.9225,3.9478,BRL
2015-10-01,3.951,4.0207,3.9375,4.0092,BRL
2015-10-02,4.0082,4.0458,3.9283,3.9316,BRL
2015-10-05,3.9336,3.9516,3.8885,3.9118,BRL
2015-10-06,3.9128,3.9429,3.8263,3.8534,BRL
2015-10-07,3.854,3.8932,3.7878,3.8826,BRL
2015-10-08,3.8852,3.9095,3.7785,3.7832,BRL
2015-10-09,3.7851,3.7934,3.7232,3.7651,BRL
2015-10-12,3.7636,3.767,3.7598,3.7624,BRL
2015-10-13,3.7641,3.9003,3.7554,3.8922,BRL
2015-10-14,3.8939,3.8964,3.8068,3.8104,BRL
2015-10-15,3.8119,3.8766,3.7787,3.8028,BRL
2015-10-16,3.7988,3.9544,3.794,3.9237,BRL
2015-10-19,3.9239,3.9302,3.8614,3.8842,BRL
2015-10-20,3.8856,3.9162,3.8462,3.9058,BRL
2015-10-21,3.9066,3.9665,3.9025,3.9399,BRL
2015-10-22,3.9415,3.9642,3.9043,3.9073,BRL
2015-10-23,3.908,3.9307,3.8657,3.8792,BRL
2015-10-26,3.8805,3.9241,3.8257,3.9045,BRL
2015-10-27,3.9056,3.933,3.8862,3.8868,BRL
2015-10-28,3.8884,3.9381,3.8554,3.9079,BRL
2015-10-29,3.9085,3.957,3.8457,3.8494,BRL
2015-10-30,3.8519,3.8909,3.8247,3.8562,BRL
2015-11-02,3.8562,3.8584,3.8504,3.8492,BRL
2015-11-03,3.8506,3.8743,3.7413,3.7697,BRL
2015-11-04,3.771,3.8158,3.7457,3.8001,BRL
2015-11-05,3.8,3.8179,3.7653,3.7798,BRL
2015-11-06,3.7822,3.8429,3.7514,3.7698,BRL
2015-11-09,3.7713,3.807,3.7688,3.7988,BRL
2015-11-10,3.7989,3.8247,3.7338,3.7507,BRL
2015-11-11,3.751,3.7875,3.705,3.7624,BRL
2015-11-12,3.7642,3.8267,3.74,3.7707,BRL
2015-11-13,3.771,3.8507,3.7623,3.8441,BRL
2015-11-16,3.8453,3.8614,3.8126,3.8192,BRL
2015-11-17,3.8187,3.8315,3.7862,3.809,BRL
2015-11-18,3.8104,3.8146,3.763,3.7653,BRL
2015-11-19,3.7667,3.7736,3.7135,3.7166,BRL
2015-11-20,3.7195,3.7675,3.7041,3.7037,BRL
2015-11-23,3.7053,3.7405,3.7046,3.7315,BRL
2015-11-24,3.7331,3.7453,3.6929,3.6985,BRL
2015-11-25,3.7009,3.8069,3.6947,3.741,BRL
2015-11-26,3.7425,3.7696,3.7327,3.7419,BRL
2015-11-27,3.7432,3.8481,3.716,3.8449,BRL
2015-11-30,3.8461,3.9233,3.8341,3.8675,BRL
2015-12-01,3.8687,3.9039,3.8253,3.856,BRL
2015-12-02,3.858,3.8766,3.8225,3.8337,BRL
2015-12-03,3.8351,3.8374,3.7332,3.7581,BRL
2015-12-04,3.7595,3.7892,3.7237,3.7506,BRL
2015-12-07,3.754,3.779,3.7285,3.7666,BRL
2015-12-08,3.768,3.8214,3.7442,3.7947,BRL
2015-12-09,3.7964,3.8195,3.7158,3.7487,BRL
2015-12-10,3.7503,3.8155,3.7406,3.8111,BRL
2015-12-11,3.8122,3.8899,3.8051,3.8715,BRL
2015-12-14,3.873,3.9238,3.8572,3.8764,BRL
2015-12-15,3.8774,3.911,3.8498,3.8715,BRL
2015-12-16,3.8737,3.9668,3.8727,3.8833,BRL
2015-12-17,3.8845,3.9183,3.8585,3.8781,BRL
2015-12-18,3.8796,3.9854,3.8755,3.9809,BRL
2015-12-21,3.9823,4.0419,3.9621,4.0119,BRL
2015-12-22,4.0135,4.0175,3.9715,3.9884,BRL
2015-12-23,3.9898,3.9969,3.9399,3.9404,BRL
2015-12-24,3.9415,3.953,3.9336,3.9515,BRL
2015-12-25,3.9531,3.9544,3.9463,3.9448,BRL
2015-12-28,3.9463,3.965,3.8569,3.8571,BRL
2015-12-29,3.8585,3.8955,3.8396,3.864,BRL
2015-12-30,3.8658,4.02,3.8538,3.9593,BRL
2015-12-31,3.9593,3.9593,3.9593,3.9593,BRL
2016-01-01,3.9593,3.9593,3.9593,3.9593,BRL
2016-01-04,3.9608,4.0706,3.959,4.0387,BRL
2016-01-05,4.0403,4.0585,3.9876,4.0062,BRL
2016-01-06,4.0071,4.0565,4.0032,4.0229,BRL
2016-01-07,4.0248,4.074,4.0216,4.0433,BRL
2016-01-08,4.0453,4.0561,4.0042,4.023,BRL
2016-01-11,4.0245,4.0671,4.0014,4.0522,BRL
2016-01-12,4.0537,4.0625,4.0184,4.0275,BRL
2016-01-13,4.0293,4.0299,3.97,4.0143,BRL
2016-01-14,4.0163,4.0424,3.9901,3.9981,BRL
2016-01-15,4.0003,4.0662,4.0002,4.0464,BRL
2016-01-18,4.0484,4.0575,4.0157,4.0542,BRL
2016-01-19,4.0555,4.0662,3.9983,4.0611,BRL
2016-01-20,4.0624,4.1306,4.0609,4.0956,BRL
2016-01-21,4.097,4.1731,4.0965,4.156,BRL
2016-01-22,4.1576,4.16,4.0922,4.093,BRL
2016-01-25,4.0946,4.0966,4.0894,4.0888,BRL
2016-01-26,4.0901,4.124,4.0474,4.0521,BRL
2016-01-27,4.0545,4.1113,4.0285,4.1062,BRL
2016-01-28,4.1095,4.1251,4.0337,4.0684,BRL
2016-01-29,4.0702,4.0963,3.9916,3.9973,BRL
2016-02-01,3.9992,4.0273,3.9489,3.9614,BRL
2016-02-02,3.9627,4.0213,3.9608,3.988,BRL
2016-02-03,3.9893,3.9955,3.8942,3.8939,BRL
2016-02-04,3.8957,3.9056,3.8444,3.8882,BRL
2016-02-05,3.8897,3.9292,3.8597,3.902,BRL
2016-02-08,3.9037,3.9045,3.8938,3.8939,BRL
2016-02-09,3.897,3.8996,3.8831,3.8841,BRL
2016-02-10,3.8844,3.9495,3.882,3.927,BRL
2016-02-11,3.9284,4.0158,3.924,3.9931,BRL
2016-02-12,3.9946,4.0065,3.9658,4.0012,BRL
2016-02-15,4.0027,4.0063,3.976,4.0045,BRL
2016-02-16,4.0071,4.0786,3.9873,4.0708,BRL
2016-02-17,4.0709,4.075,3.9664,3.9836,BRL
2016-02-18,3.9856,4.0542,3.9705,4.0269,BRL
2016-02-19,4.0274,4.0673,4.0132,4.0199,BRL
2016-02-22,4.0214,4.0242,3.9302,3.9458,BRL
2016-02-23,3.9478,3.9811,3.9382,3.9554,BRL
2016-02-24,3.9584,4.0087,3.9466,3.9576,BRL
2016-02-25,3.9588,3.967,3.9203,3.9545,BRL
2016-02-26,3.9559,4.0183,3.9304,3.9925,BRL
2016-02-29,3.9948,4.0236,3.9499,4.0156,BRL
2016-03-01,4.0172,4.0225,3.9258,3.926,BRL
2016-03-02,3.9278,3.9418,3.8838,3.8917,BRL
2016-03-03,3.8945,3.8995,3.7763,3.7976,BRL
2016-03-04,3.799,3.801,3.654,3.7586,BRL
2016-03-07,3.7588,3.7974,3.7344,3.7815,BRL
2016-03-08,3.7841,3.8031,3.7326,3.7541,BRL
2016-03-09,3.7558,3.7572,3.6799,3.6834,BRL
2016-03-10,3.685,3.7094,3.6079,3.62,BRL
2016-03-11,3.6219,3.6689,3.5725,3.5811,BRL
2016-03-14,3.5828,3.6629,3.577,3.6605,BRL
2016-03-15,3.6623,3.7805,3.6543,3.7641,BRL
2016-03-16,3.7658,3.8534,3.7309,3.7414,BRL
2016-03-17,3.7423,3.7455,3.6027,3.6258,BRL
2016-03-18,3.6253,3.6755,3.5723,3.6225,BRL
2016-03-21,3.6245,3.6489,3.5991,3.6165,BRL
2016-03-22,3.6181,3.6528,3.5748,3.5806,BRL
2016-03-23,3.581,3.6869,3.5773,3.6841,BRL
2016-03-24,3.6855,3.7219,3.6768,3.6756,BRL
2016-03-25,3.6781,3.6848,3.6772,3.683,BRL
2016-03-28,3.6871,3.6891,3.6203,3.627,BRL
2016-03-29,3.6275,3.6773,3.6234,3.6379,BRL
2016-03-30,3.6384,3.6497,3.5968,3.5988,BRL
2016-03-31,3.6017,3.6341,3.5318,3.5925,BRL
2016-04-01,3.591,3.6234,3.5352,3.5525,BRL
2016-04-04,3.5536,3.6292,3.5464,3.6228,BRL
2016-04-05,3.6233,3.6863,3.6198,3.6795,BRL
2016-04-06,3.6804,3.7098,3.6331,3.6398,BRL
2016-04-07,3.6415,3.7191,3.6391,3.689,BRL
2016-04-08,3.6901,3.6915,3.5865,3.5886,BRL
2016-04-11,3.5876,3.5919,3.4866,3.4912,BRL
2016-04-12,3.4915,3.5633,3.4772,3.492,BRL
2016-04-13,3.4887,3.564,3.4712,3.4974,BRL
2016-04-14,3.4983,3.5331,3.4577,3.4824,BRL
2016-04-15,3.482,3.56,3.4682,3.5325,BRL
2016-04-18,3.5315,3.6191,3.4714,3.6147,BRL
2016-04-19,3.615,3.6171,3.5237,3.5326,BRL
2016-04-20,3.53,3.5673,3.5239,3.5284,BRL
2016-04-21,3.5295,3.5386,3.5237,3.5371,BRL
2016-04-22,3.5386,3.6004,3.5263,3.5638,BRL
2016-04-25,3.5657,3.5703,3.5387,3.5543,BRL
2016-04-26,3.5583,3.5595,3.5176,3.5288,BRL
2016-04-27,3.5287,3.5563,3.5112,3.5262,BRL
2016-04-28,3.527,3.5293,3.4808,3.4875,BRL
2016-04-29,3.4879,3.4978,3.4288,3.4352,BRL
2016-05-02,3.4364,3.5088,3.4338,3.5006,BRL
2016-05-03,3.5004,3.5824,3.4989,3.5584,BRL
2016-05-04,3.5572,3.573,3.5252,3.5462,BRL
2016-05-05,3.5472,3.552,3.507,3.5343,BRL
2016-05-06,3.5347,3.5737,3.4938,3.5008,BRL
2016-05-09,3.5025,3.6762,3.4913,3.5152,BRL
2016-05-10,3.517,3.5183,3.4628,3.4753,BRL
2016-05-11,3.4761,3.4825,3.4398,3.4513,BRL
2016-05-12,3.4529,3.5066,3.4349,3.4845,BRL
2016-05-13,3.4855,3.5343,3.4645,3.5325,BRL
2016-05-16,3.5324,3.5356,3.4949,3.4988,BRL
2016-05-17,3.4994,3.529,3.4819,3.4873,BRL
2016-05-18,3.4887,3.5695,3.4867,3.567,BRL
2016-05-19,3.5681,3.6192,3.5518,3.5631,BRL
2016-05-20,3.5648,3.5668,3.5162,3.5195,BRL
2016-05-23,3.52,3.5894,3.5136,3.5722,BRL
2016-05-24,3.5732,3.5902,3.542,3.5703,BRL
2016-05-25,3.5713,3.6222,3.5516,3.5833,BRL
2016-05-26,3.5836,3.5857,3.5769,3.581,BRL
2016-05-27,3.5839,3.63,3.5807,3.6105,BRL
2016-05-30,3.6125,3.6163,3.568,3.57,BRL
2016-05-31,3.5715,3.6386,3.5545,3.6105,BRL
2016-06-01,3.6095,3.636,3.577,3.5996,BRL
2016-06-02,3.601,3.6162,3.5775,3.5916,BRL
2016-06-03,3.5925,3.5955,3.522,3.5237,BRL
2016-06-06,3.528,3.5292,3.4845,3.4885,BRL
2016-06-07,3.4895,3.5136,3.4411,3.441,BRL
2016-06-08,3.4421,3.4465,3.359,3.3615,BRL
2016-06-09,3.3629,3.4057,3.3566,3.3995,BRL
2016-06-10,3.399,3.4482,3.395,3.4175,BRL
2016-06-13,3.4205,3.4884,3.4138,3.4817,BRL
2016-06-14,3.4835,3.5159,3.4569,3.4802,BRL
2016-06-15,3.4808,3.5013,3.4448,3.4726,BRL
2016-06-16,3.4746,3.5112,3.462,3.4656,BRL
2016-06-17,3.4662,3.4674,3.4149,3.4158,BRL
2016-06-20,3.4178,3.4181,3.3743,3.3934,BRL
2016-06-21,3.3945,3.4174,3.3553,3.4153,BRL
2016-06-22,3.4158,3.4179,3.3674,3.3756,BRL
2016-06-23,3.3768,3.3807,3.3364,3.3376,BRL
2016-06-24,3.3379,3.4497,3.3319,3.3725,BRL
2016-06-27,3.3727,3.4165,3.3663,3.3916,BRL
2016-06-28,3.392,3.3957,3.2987,3.3016,BRL
2016-06-29,3.3033,3.3096,3.2184,3.2215,BRL
2016-06-30,3.2227,3.2483,3.1824,3.2126,BRL
2016-07-01,3.2137,3.2484,3.196,3.2348,BRL
2016-07-04,3.2341,3.2711,3.23,3.2692,BRL
2016-07-05,3.2697,3.3063,3.269,3.3019,BRL
2016-07-06,3.303,3.3442,3.2992,3.3296,BRL
2016-07-07,3.3317,3.3712,3.3204,3.3668,BRL
2016-07-08,3.3678,3.3691,3.2822,3.2995,BRL
2016-07-11,3.3002,3.3195,3.2917,3.3085,BRL
2016-07-12,3.3108,3.3125,3.2646,3.2945,BRL
2016-07-13,3.2964,3.3085,3.2638,3.263,BRL
2016-07-14,3.2638,3.2676,3.2168,3.2501,BRL
2016-07-15,3.2534,3.2849,3.2425,3.2808,BRL
2016-07-18,3.2777,3.2845,3.246,3.2522,BRL
2016-07-19,3.2535,3.2855,3.2484,3.2488,BRL
2016-07-20,3.2486,3.2638,3.2385,3.2588,BRL
2016-07-21,3.2592,3.289,3.2423,3.271,BRL
2016-07-22,3.2723,3.2972,3.2539,3.2563,BRL
2016-07-25,3.2568,3.2973,3.255,3.2845,BRL
2016-07-26,3.2864,3.2943,3.265,3.2762,BRL
2016-07-27,3.2766,3.2962,3.2599,3.2633,BRL
2016-07-28,3.2633,3.299,3.2547,3.2884,BRL
2016-07-29,3.2892,3.2928,3.2274,3.2471,BRL
2016-08-01,3.2496,3.2767,3.2466,3.2644,BRL
2016-08-02,3.2645,3.2726,3.2376,3.2568,BRL
2016-08-03,3.2571,3.2928,3.2367,3.2367,BRL
2016-08-04,3.238,3.2411,3.1909,3.1935,BRL
2016-08-05,3.1935,3.1993,3.1594,3.1645,BRL
2016-08-08,3.1651,3.1903,3.1592,3.1741,BRL
2016-08-09,3.1753,3.1763,3.1276,3.1448,BRL
2016-08-10,3.1457,3.1509,3.1127,3.1266,BRL
2016-08-11,3.1269,3.1548,3.1234,3.1447,BRL
2016-08-12,3.1439,3.1948,3.1392,3.1917,BRL
2016-08-15,3.192,3.1939,3.1562,3.1856,BRL
2016-08-16,3.1861,3.206,3.1556,3.2014,BRL
2016-08-17,3.2024,3.2356,3.1978,3.2032,BRL
2016-08-18,3.2042,3.2461,3.1995,3.2383,BRL
2016-08-19,3.2392,3.2505,3.2029,3.2025,BRL
2016-08-22,3.2071,3.2276,3.197,3.2005,BRL
2016-08-23,3.2015,3.2375,3.1842,3.2325,BRL
2016-08-24,3.234,3.2501,3.2181,3.2246,BRL
2016-08-25,3.2256,3.2423,3.2157,3.2361,BRL
2016-08-26,3.2367,3.2786,3.189,3.2641,BRL
2016-08-29,3.2665,3.2908,3.2294,3.2293,BRL
2016-08-30,3.2299,3.2642,3.2179,3.241,BRL
2016-08-31,3.2412,3.2569,3.2155,3.2266,BRL
2016-09-01,3.2262,3.264,3.2189,3.2578,BRL
2016-09-02,3.2584,3.2708,3.2238,3.2555,BRL
2016-09-05,3.2573,3.2858,3.2467,3.282,BRL
2016-09-06,3.2828,3.2839,3.1941,3.194,BRL
2016-09-07,3.1968,3.2032,3.1928,3.1915,BRL
2016-09-08,3.193,3.2197,3.165,3.2134,BRL
2016-09-09,3.2095,3.2848,3.2093,3.272,BRL
2016-09-12,3.2732,3.31,3.2409,3.2452,BRL
2016-09-13,3.2457,3.3336,3.243,3.3131,BRL
2016-09-14,3.3132,3.3501,3.2977,3.342,BRL
2016-09-15,3.3448,3.3678,3.2926,3.3019,BRL
2016-09-16,3.3019,3.3202,3.2602,3.2615,BRL
2016-09-19,3.2625,3.2787,3.2516,3.2725,BRL
2016-09-20,3.2728,3.2756,3.2451,3.2576,BRL
2016-09-21,3.2589,3.2605,3.2051,3.2056,BRL
2016-09-22,3.207,3.2285,3.1809,3.2199,BRL
2016-09-23,3.2211,3.2518,3.2016,3.2438,BRL
2016-09-26,3.2451,3.2531,3.2236,3.2392,BRL
2016-09-27,3.2398,3.2482,3.2185,3.2335,BRL
2016-09-28,3.2352,3.2555,3.2126,3.2157,BRL
2016-09-29,3.2183,3.2702,3.2137,3.258,BRL
2016-09-30,3.2592,3.263,3.2297,3.2589,BRL
2016-10-03,3.2631,3.264,3.198,3.209,BRL
2016-10-04,3.2094,3.2615,3.2062,3.2563,BRL
2016-10-05,3.2579,3.2615,3.217,3.2191,BRL
2016-10-06,3.2202,3.2445,3.2173,3.2295,BRL
2016-10-07,3.2283,3.2419,3.1912,3.219,BRL
2016-10-10,3.2227,3.2238,3.1975,3.205,BRL
2016-10-11,3.2066,3.2268,3.1939,3.1946,BRL
2016-10-12,3.1965,3.2047,3.1948,3.201,BRL
2016-10-13,3.2026,3.2188,3.176,3.177,BRL
2016-10-14,3.178,3.2081,3.1639,3.2036,BRL
2016-10-17,3.2066,3.2168,3.1885,3.2007,BRL
2016-10-18,3.2023,3.2068,3.1738,3.1873,BRL
2016-10-19,3.1878,3.198,3.1636,3.1682,BRL
2016-10-20,3.1699,3.1737,3.134,3.1418,BRL
2016-10-21,3.1433,3.1691,3.137,3.1496,BRL
2016-10-24,3.1515,3.154,3.114,3.1231,BRL
2016-10-25,3.1243,3.1373,3.1017,3.1136,BRL
2016-10-26,3.1142,3.1534,3.111,3.1394,BRL
2016-10-27,3.1409,3.174,3.1276,3.1686,BRL
2016-10-28,3.1707,3.2072,3.1573,3.205,BRL
2016-10-31,3.2045,3.2065,3.1628,3.1878,BRL
2016-11-01,3.1891,3.255,3.1777,3.2355,BRL
2016-11-02,3.2367,3.2425,3.2355,3.2344,BRL
2016-11-03,3.2358,3.2565,3.2198,3.241,BRL
2016-11-04,3.2423,3.264,3.2162,3.2322,BRL
2016-11-07,3.2348,3.2366,3.1876,3.2005,BRL
2016-11-08,3.2012,3.2153,3.1621,3.168,BRL
2016-11-09,3.1695,3.2493,3.165,3.2157,BRL
2016-11-10,3.2186,3.3963,3.2088,3.3849,BRL
2016-11-11,3.3889,3.508,3.3706,3.39,BRL
2016-11-14,3.3932,3.4746,3.3893,3.4316,BRL
2016-11-15,3.4331,3.4457,3.432,3.4389,BRL
2016-11-16,3.4405,3.4457,3.4027,3.419,BRL
2016-11-17,3.42,3.4531,3.3867,3.4178,BRL
2016-11-18,3.4181,3.4429,3.3716,3.3825,BRL
2016-11-21,3.3838,3.3847,3.3399,3.3511,BRL
2016-11-22,3.3527,3.3913,3.3277,3.354,BRL
2016-11-23,3.3546,3.4204,3.3524,3.393,BRL
2016-11-24,3.3944,3.4379,3.3822,3.3905,BRL
2016-11-25,3.3917,3.4683,3.3909,3.4208,BRL
2016-11-28,3.4225,3.4237,3.3815,3.3844,BRL
2016-11-29,3.3857,3.4144,3.3793,3.3975,BRL
2016-11-30,3.3998,3.4574,3.3756,3.3827,BRL
2016-12-01,3.3854,3.4802,3.3815,3.4703,BRL
2016-12-02,3.472,3.4927,3.4443,3.475,BRL
2016-12-05,3.4755,3.4813,3.4175,3.4201,BRL
2016-12-06,3.4218,3.4669,3.394,3.4075,BRL
2016-12-07,3.408,3.4205,3.3767,3.3825,BRL
2016-12-08,3.383,3.4181,3.3698,3.375,BRL
2016-12-09,3.3755,3.4117,3.3517,3.377,BRL
2016-12-12,3.3785,3.4085,3.3355,3.338,BRL
2016-12-13,3.3388,3.3653,3.3172,3.3345,BRL
2016-12-14,3.3362,3.3728,3.3017,3.369,BRL
2016-12-15,3.3705,3.4087,3.3626,3.369,BRL
2016-12-16,3.372,3.4125,3.3426,3.3915,BRL
2016-12-19,3.392,3.4038,3.3605,3.3645,BRL
2016-12-20,3.365,3.3786,3.3399,3.3536,BRL
2016-12-21,3.359,3.359,3.3217,3.3265,BRL
2016-12-22,3.328,3.3481,3.286,3.2865,BRL
2016-12-23,3.2875,3.2931,3.2578,3.2705,BRL
2016-12-26,3.271,3.2859,3.2638,3.276,BRL
2016-12-27,3.277,3.2905,3.2676,3.2697,BRL
2016-12-28,3.2712,3.2963,3.2629,3.284,BRL
2016-12-29,3.282,3.2825,3.2408,3.2532,BRL
2016-12-30,3.2532,3.2532,3.2532,3.2532,BRL
2017-01-02,3.2547,3.2891,3.252,3.2851,BRL
2017-01-03,3.2817,3.2926,3.2464,3.2644,BRL
2017-01-04,3.2523,3.2523,3.2104,3.216,BRL
2017-01-05,3.2163,3.2298,3.1932,3.1988,BRL
2017-01-06,3.198,3.2245,3.1876,3.2239,BRL
